concept_key,canonical_term,learner_id,employee_id,certification_id,certification_name,hr_eligible,lms_claimed_ready,manager_approved,modules_completed,modules_required,labs_completed,labs_required,assessment_score,assessment_passed,truth_certification_ready,false_ready,decision,conflict_reason_count,conflict_reasons,source_systems_compared,evaluated_on
CertificationReady,Certification Ready,L08200,E08200,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,2,2,64,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08201,E08201,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,78,False,False,True,false_ready_blocked,2,Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08202,E08202,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,0,3,1,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08203,E08203,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,3,3,2,2,77,False,False,True,false_ready_blocked,3,HR eligibility missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08204,E08204,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,0,2,82,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08205,E08205,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,78,False,False,True,false_ready_blocked,2,Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08206,E08206,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,2,3,1,2,92,True,False,True,false_ready_blocked,4,HR eligibility missing; Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08207,E08207,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,91,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08208,E08208,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,2,3,1,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08209,E08209,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,74,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08210,E08210,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,2,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08211,E08211,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,2,2,83,True,False,True,false_ready_blocked,1,Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08212,E08212,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,0,2,57,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08213,E08213,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,85,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08214,E08214,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,2,2,88,True,False,True,false_ready_blocked,1,Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08215,E08215,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,79,False,False,True,false_ready_blocked,2,Required module missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08216,E08216,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,2,2,80,True,False,True,false_ready_blocked,2,Required module missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08217,E08217,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,0,2,81,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08218,E08218,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,74,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08219,E08219,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,2,2,60,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08220,E08220,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,0,2,80,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08221,E08221,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,80,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08222,E08222,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08223,E08223,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,97,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08224,E08224,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,76,False,False,True,false_ready_blocked,1,Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08225,E08225,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,2,2,71,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08226,E08226,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,0,2,74,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08227,E08227,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,0,2,100,True,False,True,false_ready_blocked,3,HR eligibility missing; Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08228,E08228,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,2,3,1,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08229,E08229,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08230,E08230,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,2,2,95,True,False,True,false_ready_blocked,2,HR eligibility missing; Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08231,E08231,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,0,2,85,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08232,E08232,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,1,2,87,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08233,E08233,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,95,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08234,E08234,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,1,2,86,True,False,True,false_ready_blocked,2,HR eligibility missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08235,E08235,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,2,2,96,True,False,True,false_ready_blocked,1,HR eligibility missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08236,E08236,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,2,3,2,2,64,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08237,E08237,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,67,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08238,E08238,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,91,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08239,E08239,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,63,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08240,E08240,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,75,False,False,True,false_ready_blocked,2,Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08241,E08241,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,2,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08242,E08242,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,60,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08243,E08243,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,0,2,97,True,False,True,false_ready_blocked,3,HR eligibility missing; Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08244,E08244,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08245,E08245,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,2,2,95,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08246,E08246,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,89,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08247,E08247,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,81,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08248,E08248,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,86,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08249,E08249,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,0,2,96,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08250,E08250,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,67,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08251,E08251,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,57,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08252,E08252,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,61,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08253,E08253,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,89,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08254,E08254,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,0,2,72,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08255,E08255,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,70,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08256,E08256,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,3,3,1,2,67,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08257,E08257,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,1,2,77,False,False,True,false_ready_blocked,3,HR eligibility missing; Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08258,E08258,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,2,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08259,E08259,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,81,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08260,E08260,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,57,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08261,E08261,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,1,2,79,False,False,True,false_ready_blocked,4,HR eligibility missing; Required module missing; Required lab missing; Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08262,E08262,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,76,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08263,E08263,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,1,2,75,False,False,True,false_ready_blocked,4,Required module missing; Required lab missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08264,E08264,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,80,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08265,E08265,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,0,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08266,E08266,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,2,2,93,True,False,True,false_ready_blocked,2,HR eligibility missing; Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08267,E08267,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,80,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08268,E08268,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,88,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08269,E08269,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,2,2,64,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08270,E08270,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,1,2,91,True,False,True,false_ready_blocked,2,Required module missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08271,E08271,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,80,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08272,E08272,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,73,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08273,E08273,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,1,2,94,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08274,E08274,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,2,3,1,2,58,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08275,E08275,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,1,2,83,True,False,True,false_ready_blocked,3,Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08276,E08276,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,2,2,90,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08277,E08277,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,1,2,79,False,False,True,false_ready_blocked,4,Required module missing; Required lab missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08278,E08278,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,3,3,1,2,83,True,False,True,false_ready_blocked,2,HR eligibility missing; Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08279,E08279,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,93,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08280,E08280,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,True,1,3,2,2,55,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08281,E08281,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,True,2,3,2,2,97,True,False,True,false_ready_blocked,2,HR eligibility missing; Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08282,E08282,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,92,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08283,E08283,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,1,2,67,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08284,E08284,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,3,3,2,2,72,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08285,E08285,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,False,1,3,1,2,93,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08286,E08286,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,False,1,3,1,2,88,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08287,E08287,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,93,True,True,False,certification_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08288,E08288,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,3,3,0,2,77,False,False,True,false_ready_blocked,4,HR eligibility missing; Required lab missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08289,E08289,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,1,3,1,2,95,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08290,E08290,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,76,False,False,True,false_ready_blocked,1,Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08291,E08291,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,2,2,94,True,False,True,false_ready_blocked,1,Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08292,E08292,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,100,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08293,E08293,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,2,3,2,2,89,True,False,True,false_ready_blocked,1,Required module missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08294,E08294,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,2,2,79,False,False,True,false_ready_blocked,1,Assessment below 80,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08295,E08295,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,2,3,1,2,62,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08296,E08296,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,80,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08297,E08297,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,0,3,2,2,98,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08298,E08298,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,66,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08299,E08299,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,3,3,2,2,56,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08300,E08300,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,False,True,0,3,1,2,80,True,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08301,E08301,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,2,3,2,2,88,True,False,True,false_ready_blocked,2,Required module missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08302,E08302,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,True,False,2,3,1,2,84,True,False,True,false_ready_blocked,4,HR eligibility missing; Required module missing; Required lab missing; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08303,E08303,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,True,3,3,1,2,80,True,False,True,false_ready_blocked,1,Required lab missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08304,E08304,cert-enterprise-ai-safety,Enterprise AI Safety Certification,True,True,False,3,3,1,2,79,False,False,True,false_ready_blocked,3,Required lab missing; Assessment below 80; Manager approval missing,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
CertificationReady,Certification Ready,L08305,E08305,cert-enterprise-ai-safety,Enterprise AI Safety Certification,False,False,False,2,3,2,2,63,False,False,False,not_ready,0,none,HRIS; LMS; AssessmentPlatform; LabPlatform; ManagerPortal,2026-06-06
